Timestamp,Min_Windspeed2,Avg_Winddirection2,Max_Humidity,Max_AmbientTemp,Max_Pressure
2016-03-26 13:00:00+00:00,2.8,236,73,15,1019
2016-03-26 13:10:00+00:00,2.3,236,72,15,1018
2016-03-26 13:20:00+00:00,3.8,236,72,16,1018
2016-03-26 13:30:00+00:00,4.9,236,72,16,1018
2016-03-26 13:40:00+00:00,5.0,236,71,15,1018
2016-03-26 13:50:00+00:00,5.2,236,71,15,1018
2016-03-26 14:00:00+00:00,2.9,236,71,16,1018
2016-03-26 14:10:00+00:00,4.4,236,71,15,1018
2016-03-26 14:20:00+00:00,4.1,236,71,15,1018
2016-03-26 14:30:00+00:00,4.5,236,72,15,1018
2016-03-26 14:40:00+00:00,4.8,236,74,15,1018
2016-03-26 14:50:00+00:00,4.9,236,73,16,1017
2016-03-26 15:00:00+00:00,4.8,236,73,15,1017
2016-03-26 15:10:00+00:00,4.7,236,73,15,1017
2016-03-26 15:20:00+00:00,4.7,236,73,15,1017
2016-03-26 15:30:00+00:00,3.8,236,72,16,1017
2016-03-26 15:40:00+00:00,4.2,236,73,16,1017
2016-03-26 15:50:00+00:00,5.3,236,74,15,1017
2016-03-26 16:00:00+00:00,4.4,236,73,16,1017
2016-03-26 16:10:00+00:00,4.8,236,73,15,1017
2016-03-26 16:20:00+00:00,4.9,236,74,15,1017
2016-03-26 16:30:00+00:00,4.6,236,75,16,1017
2016-03-26 16:40:00+00:00,5.0,236,76,15,1017
2016-03-26 16:50:00+00:00,4.9,236,76,15,1017
2016-03-26 17:00:00+00:00,4.1,236,76,15,1017
2016-03-26 17:10:00+00:00,4.3,236,77,15,1017
2016-03-26 17:20:00+00:00,4.3,236,78,15,1017
2016-03-26 17:30:00+00:00,3.5,236,78,15,1017
2016-03-26 17:40:00+00:00,4.4,236,76,15,1017
2016-03-26 17:50:00+00:00,4.0,236,75,15,1017
2016-03-26 18:00:00+00:00,4.0,236,73,16,1017
2016-03-26 18:10:00+00:00,5.0,236,74,15,1017
2016-03-26 18:20:00+00:00,3.6,236,76,15,1017
2016-03-26 18:30:00+00:00,2.4,236,76,15,1017
2016-03-26 18:40:00+00:00,2.7,236,77,15,1017
2016-03-26 18:50:00+00:00,3.6,236,77,15,1017
2016-03-26 19:00:00+00:00,3.7,236,79,15,1017
2016-03-26 19:10:00+00:00,3.4,236,80,15,1017
2016-03-26 19:20:00+00:00,3.4,236,81,15,1017
2016-03-26 19:30:00+00:00,3.1,236,81,15,1017
2016-03-26 19:40:00+00:00,3.6,236,80,15,1017
2016-03-26 19:50:00+00:00,3.8,236,79,15,1017
2016-03-26 20:00:00+00:00,4.5,236,77,15,1017
2016-03-26 20:10:00+00:00,5.2,236,78,15,1017
2016-03-26 20:20:00+00:00,4.8,236,78,15,1017
2016-03-26 20:30:00+00:00,4.4,236,80,15,1017
2016-03-26 20:40:00+00:00,4.5,236,81,15,1017
2016-03-26 20:50:00+00:00,4.5,236,82,15,1017
2016-03-26 21:00:00+00:00,4.4,236,83,15,1017
2016-03-26 21:10:00+00:00,4.8,236,83,15,1017
2016-03-26 21:20:00+00:00,4.6,236,82,15,1017
2016-03-26 21:30:00+00:00,4.5,236,82,15,1017
2016-03-26 21:40:00+00:00,4.4,236,83,15,1017
2016-03-26 21:50:00+00:00,4.3,236,84,15,1017
2016-03-26 22:00:00+00:00,3.9,236,84,15,1017
2016-03-26 22:10:00+00:00,4.0,236,85,15,1017
2016-03-26 22:20:00+00:00,4.0,236,85,15,1017
2016-03-26 22:30:00+00:00,4.3,236,85,15,1017
2016-03-26 22:40:00+00:00,3.8,236,84,15,1017
2016-03-26 22:50:00+00:00,3.5,236,85,15,1017
2016-03-26 23:00:00+00:00,3.3,236,86,15,1017
2016-03-26 23:10:00+00:00,3.8,236,87,15,1017
2016-03-26 23:20:00+00:00,3.8,236,87,15,1017
2016-03-26 23:30:00+00:00,3.3,236,87,15,1017
2016-03-26 23:40:00+00:00,3.4,236,88,15,1017
2016-03-26 23:50:00+00:00,3.1,236,88,14,1017
2016-03-27 00:00:00+00:00,3.1,236,89,14,1017
2016-03-27 00:10:00+00:00,3.4,236,89,14,1017
2016-03-27 00:20:00+00:00,3.3,236,90,14,1017
2016-03-27 00:30:00+00:00,2.8,236,91,14,1017
2016-03-27 00:40:00+00:00,3.2,236,91,14,1017
2016-03-27 00:50:00+00:00,3.6,236,92,14,1017
2016-03-27 01:00:00+00:00,3.5,236,92,14,1017
2016-03-27 01:10:00+00:00,3.6,236,91,14,1017
2016-03-27 01:20:00+00:00,3.6,236,91,15,1017
2016-03-27 01:30:00+00:00,3.8,236,92,15,1017
2016-03-27 01:40:00+00:00,3.7,236,92,15,1017
2016-03-27 01:50:00+00:00,3.1,236,93,15,1016
2016-03-27 02:00:00+00:00,3.2,236,94,15,1016
2016-03-27 02:10:00+00:00,3.9,236,95,15,1016
2016-03-27 03:20:00+00:00,3.7,236,95,15,1016
2016-03-27 03:30:00+00:00,4.0,236,95,15,1016
2016-03-27 03:40:00+00:00,4.0,236,95,15,1016
2016-03-27 03:50:00+00:00,4.1,236,95,15,1016
2016-03-27 04:00:00+00:00,3.8,236,95,15,1016
2016-03-27 04:10:00+00:00,4.0,236,94,15,1016
2016-03-27 04:20:00+00:00,4.0,236,94,15,1016
2016-03-27 04:30:00+00:00,4.5,236,94,15,1016
2016-03-27 04:40:00+00:00,4.3,236,94,15,1016
2016-03-27 04:50:00+00:00,4.8,236,93,15,1016
2016-03-27 05:00:00+00:00,4.8,236,93,15,1016
2016-03-27 05:10:00+00:00,4.5,236,93,15,1016
2016-03-27 05:20:00+00:00,4.7,236,94,15,1016
2016-03-27 05:30:00+00:00,4.8,236,94,15,1015
2016-03-27 05:40:00+00:00,4.1,236,94,15,1015
2016-03-27 05:50:00+00:00,4.4,236,93,15,1015
2016-03-27 06:00:00+00:00,4.8,236,93,15,1015
2016-03-27 06:10:00+00:00,3.9,236,93,15,1015
2016-03-27 06:20:00+00:00,3.9,236,94,15,1015
2016-03-27 06:30:00+00:00,4.3,236,95,15,1015
2016-03-27 06:40:00+00:00,4.1,236,96,15,1015
2016-03-27 06:50:00+00:00,3.9,236,96,15,1015
2016-03-27 07:00:00+00:00,3.8,236,97,15,1015
2016-03-27 07:10:00+00:00,3.7,236,97,15,1015
2016-03-27 07:20:00+00:00,3.5,236,97,15,1015
2016-03-27 07:30:00+00:00,4.4,236,97,15,1015
2016-03-27 07:40:00+00:00,3.7,236,97,15,1015
2016-03-27 07:50:00+00:00,4.5,236,97,15,1015
2016-03-27 08:00:00+00:00,3.7,236,98,15,1015
2016-03-27 08:10:00+00:00,3.5,236,98,15,1015
2016-03-27 08:20:00+00:00,3.5,236,98,15,1015
2016-03-27 08:30:00+00:00,4.3,236,98,15,1015
2016-03-27 08:40:00+00:00,4.3,236,98,15,1016
2016-03-27 08:50:00+00:00,4.4,236,98,15,1016
2016-03-27 09:00:00+00:00,3.5,236,98,15,1015
2016-03-27 09:10:00+00:00,4.3,236,98,15,1016
2016-03-27 09:20:00+00:00,4.8,236,98,15,1016
2016-03-27 09:30:00+00:00,3.7,236,98,15,1016
2016-03-27 09:40:00+00:00,5.8,236,98,15,1016
2016-03-27 09:50:00+00:00,5.2,236,98,15,1016
2016-03-27 10:00:00+00:00,4.6,236,98,15,1016
2016-03-27 10:10:00+00:00,5.3,236,98,15,1016
2016-03-27 10:20:00+00:00,4.4,236,99,14,1016
2016-03-27 10:30:00+00:00,4.6,236,99,14,1016
2016-03-27 10:40:00+00:00,4.4,236,99,15,1016
2016-03-27 10:50:00+00:00,4.9,236,99,15,1016
2016-03-27 11:00:00+00:00,4.9,236,99,15,1016
2016-03-27 11:10:00+00:00,4.1,236,99,15,1016
2016-03-27 11:20:00+00:00,3.8,236,99,15,1016
2016-03-27 11:30:00+00:00,2.8,236,99,15,1016
2016-03-27 11:40:00+00:00,3.3,236,99,15,1016
2016-03-27 11:50:00+00:00,1.7000000000000002,236,99,15,1017
2016-03-27 12:00:00+00:00,1.4,236,98,15,1017
2016-03-27 12:10:00+00:00,1.7000000000000002,236,97,15,1017
2016-03-27 12:20:00+00:00,1.9,236,95,16,1017
2016-03-27 12:30:00+00:00,1.1,236,91,16,1017
2016-03-27 12:40:00+00:00,1.7000000000000002,236,88,16,1017
2016-03-27 12:50:00+00:00,1.7000000000000002,236,86,16,1017
2016-03-27 13:00:00+00:00,2.0,236,85,16,1017
2016-03-27 13:10:00+00:00,0.6000000000000001,236,83,17,1016
2016-03-27 13:20:00+00:00,1.5,236,80,17,1016
2016-03-27 13:30:00+00:00,2.6,236,89,17,1016
2016-03-27 13:40:00+00:00,4.4,236,92,16,1016
2016-03-27 13:50:00+00:00,3.4,236,92,16,1016
2016-03-27 14:00:00+00:00,3.1,236,93,16,1016
2016-03-27 14:10:00+00:00,3.0,236,89,16,1016
2016-03-27 14:20:00+00:00,4.0,236,86,17,1016
2016-03-27 14:30:00+00:00,3.9,236,84,17,1016
2016-03-27 14:40:00+00:00,3.7,236,83,17,1016
2016-03-27 14:50:00+00:00,4.4,236,82,17,1016
2016-03-27 15:00:00+00:00,3.7,236,83,17,1016
2016-03-27 15:10:00+00:00,2.9,236,82,17,1015
2016-03-27 15:20:00+00:00,3.3,236,82,17,1015
2016-03-27 15:30:00+00:00,3.8,236,82,17,1015
2016-03-27 15:40:00+00:00,4.3,236,83,17,1015
2016-03-27 15:50:00+00:00,4.4,236,84,17,1015
2016-03-27 16:00:00+00:00,3.6,236,83,17,1015
2016-03-27 16:10:00+00:00,3.0,236,82,17,1015
2016-03-27 16:20:00+00:00,3.8,236,80,18,1015
2016-03-27 16:30:00+00:00,3.6,236,76,18,1015
2016-03-27 16:40:00+00:00,3.5,236,74,18,1014
2016-03-27 16:50:00+00:00,3.5,236,70,18,1014
2016-03-27 17:00:00+00:00,4.4,236,67,18,1014
2016-03-27 17:10:00+00:00,3.0,236,67,18,1014
2016-03-27 17:20:00+00:00,2.9,236,68,18,1014
2016-03-27 17:30:00+00:00,3.8,236,65,18,1014
2016-03-27 17:40:00+00:00,3.9,236,64,18,1014
2016-03-27 17:50:00+00:00,4.7,236,62,18,1014
2016-03-27 18:00:00+00:00,3.8,236,61,18,1014
2016-03-27 18:10:00+00:00,3.4,236,61,18,1014
2016-03-27 18:20:00+00:00,4.0,236,60,17,1014
2016-03-27 18:30:00+00:00,3.0,236,61,17,1014
2016-03-27 18:40:00+00:00,4.5,236,60,17,1014
2016-03-27 18:50:00+00:00,4.0,236,60,17,1014
2016-03-27 19:00:00+00:00,4.4,236,62,17,1014
2016-03-27 19:10:00+00:00,3.0,236,63,17,1014
2016-03-27 19:20:00+00:00,4.4,236,62,17,1014
2016-03-27 19:30:00+00:00,4.8,236,62,17,1014
2016-03-27 19:40:00+00:00,4.1,236,63,16,1014
2016-03-27 19:50:00+00:00,4.1,236,63,16,1014
2016-03-27 20:00:00+00:00,3.7,236,62,16,1014
2016-03-27 20:10:00+00:00,3.4,236,63,16,1014
2016-03-27 20:20:00+00:00,3.1,236,63,16,1014
2016-03-27 20:30:00+00:00,2.7,236,65,16,1014
2016-03-27 20:40:00+00:00,2.6,236,66,16,1014
2016-03-27 20:50:00+00:00,3.1,236,67,15,1014
2016-03-27 21:00:00+00:00,3.4,236,68,15,1014
2016-03-27 21:10:00+00:00,3.0,236,69,15,1014
2016-03-27 21:20:00+00:00,2.6,236,70,15,1014
2016-03-27 21:30:00+00:00,2.6,236,72,15,1014
2016-03-27 21:40:00+00:00,2.7,236,74,15,1014
2016-03-27 21:50:00+00:00,3.0,236,76,15,1014
2016-03-27 22:00:00+00:00,2.8,236,77,15,1014
2016-03-27 22:10:00+00:00,3.0,236,77,14,1014
2016-03-27 22:20:00+00:00,3.3,236,79,14,1015
2016-03-27 22:30:00+00:00,3.4,236,80,14,1015
2016-03-27 22:40:00+00:00,3.7,236,80,14,1015
2016-03-27 22:50:00+00:00,3.8,236,81,14,1015
2016-03-27 23:00:00+00:00,3.8,236,82,14,1015
2016-03-27 23:10:00+00:00,3.9,236,82,14,1015
2016-03-27 23:20:00+00:00,3.9,236,82,14,1015
2016-03-27 23:30:00+00:00,3.9,236,82,14,1015
2016-03-27 23:40:00+00:00,3.6,236,83,14,1015
2016-03-27 23:50:00+00:00,3.5,236,83,14,1015
2016-03-28 00:00:00+00:00,3.5,236,83,14,1015
2016-03-28 00:10:00+00:00,2.7,236,83,14,1015
2016-03-28 00:20:00+00:00,3.2,236,82,14,1015
2016-03-28 00:30:00+00:00,3.6,236,82,14,1015
2016-03-28 00:40:00+00:00,4.4,236,79,14,1015
2016-03-28 00:50:00+00:00,4.6,236,78,14,1015
2016-03-28 01:00:00+00:00,4.2,236,78,14,1015
2016-03-28 01:10:00+00:00,4.1,236,79,14,1015
2016-03-28 01:20:00+00:00,3.9,236,81,14,1015
2016-03-28 01:30:00+00:00,4.2,236,81,14,1015
2016-03-28 01:40:00+00:00,4.6,236,81,14,1015
2016-03-28 01:50:00+00:00,4.7,236,81,14,1015
2016-03-28 02:00:00+00:00,4.6,236,81,14,1015
2016-03-28 02:10:00+00:00,4.6,236,81,14,1015
2016-03-28 02:20:00+00:00,4.4,236,81,14,1015
2016-03-28 02:30:00+00:00,4.2,236,81,14,1015
2016-03-28 02:40:00+00:00,3.9,236,80,14,1015
2016-03-28 02:50:00+00:00,3.7,236,81,14,1015
2016-03-28 03:00:00+00:00,3.9,236,80,14,1015
2016-03-28 03:10:00+00:00,3.9,236,79,14,1015
2016-03-28 03:20:00+00:00,4.1,236,78,14,1015
2016-03-28 03:30:00+00:00,4.2,236,77,14,1015
2016-03-28 03:40:00+00:00,4.0,236,76,14,1015
2016-03-28 03:50:00+00:00,3.9,236,76,14,1015
2016-03-28 04:00:00+00:00,3.6,236,75,14,1015
2016-03-28 04:10:00+00:00,3.1,236,76,14,1014
2016-03-28 04:20:00+00:00,2.7,236,76,14,1014
2016-03-28 04:30:00+00:00,2.7,236,77,13,1014
2016-03-28 04:40:00+00:00,2.8,236,78,13,1014
2016-03-28 04:50:00+00:00,2.6,236,79,13,1014
2016-03-28 05:00:00+00:00,2.5,236,79,13,1014
2016-03-28 05:10:00+00:00,2.2,236,79,13,1014
2016-03-28 05:20:00+00:00,1.0,236,81,13,1014
2016-03-28 05:30:00+00:00,0.8,236,82,13,1014
2016-03-28 05:40:00+00:00,0.5,236,82,13,1014
2016-03-28 05:50:00+00:00,0.4,236,84,12,1014
2016-03-28 06:00:00+00:00,0.3,236,85,12,1014
2016-03-28 06:10:00+00:00,0.3,236,85,13,1014
2016-03-28 06:20:00+00:00,0.4,236,86,13,1014
2016-03-28 06:30:00+00:00,0.4,236,86,12,1014
2016-03-28 06:40:00+00:00,0.4,236,87,12,1014
2016-03-28 06:50:00+00:00,0.2,236,87,12,1014
2016-03-28 07:00:00+00:00,0.4,236,87,12,1014
2016-03-28 07:10:00+00:00,0.4,236,87,12,1014
2016-03-28 07:20:00+00:00,0.7000000000000001,236,87,12,1014
2016-03-28 07:30:00+00:00,0.6000000000000001,236,86,12,1014
2016-03-28 07:40:00+00:00,0.8,236,86,12,1014
2016-03-28 07:50:00+00:00,1.1,236,81,12,1014
2016-03-28 08:00:00+00:00,1.2,236,80,12,1014
2016-03-28 08:10:00+00:00,0.7000000000000001,236,79,12,1014
2016-03-28 08:20:00+00:00,0.5,236,79,12,1014
2016-03-28 08:30:00+00:00,0.3,236,81,12,1015
2016-03-28 08:40:00+00:00,0.5,236,81,12,1015
2016-03-28 08:50:00+00:00,0.7000000000000001,236,79,12,1015
2016-03-28 09:00:00+00:00,0.5,236,76,13,1015
2016-03-28 09:10:00+00:00,0.7000000000000001,236,76,13,1015
2016-03-28 09:20:00+00:00,0.7000000000000001,236,75,13,1015
2016-03-28 09:30:00+00:00,0.9,236,74,13,1015
2016-03-28 09:40:00+00:00,0.9,236,74,13,1015
2016-03-28 09:50:00+00:00,0.9,236,75,13,1015
2016-03-28 10:00:00+00:00,1.6,236,75,13,1015
2016-03-28 10:10:00+00:00,1.7000000000000002,236,75,13,1015
2016-03-28 10:20:00+00:00,1.9,236,76,13,1015
2016-03-28 10:30:00+00:00,1.7000000000000002,236,76,13,1015
2016-03-28 10:40:00+00:00,1.7000000000000002,236,76,14,1015
2016-03-28 10:50:00+00:00,1.0,236,80,14,1015
2016-03-28 11:00:00+00:00,0.9,236,83,13,1015
2016-03-28 11:10:00+00:00,0.6000000000000001,236,83,14,1016
2016-03-28 11:20:00+00:00,0.9,236,81,14,1016
2016-03-28 11:30:00+00:00,1.6,236,80,14,1016
2016-03-28 11:40:00+00:00,1.2,236,81,15,1016
2016-03-28 11:50:00+00:00,1.1,236,78,15,1016
2016-03-28 12:00:00+00:00,1.4,236,78,15,1016
2016-03-28 12:10:00+00:00,1.2,236,75,15,1016
2016-03-28 12:20:00+00:00,1.1,236,75,16,1016
2016-03-28 12:30:00+00:00,1.5,236,68,16,1016
2016-03-28 12:40:00+00:00,2.1,236,65,16,1016
2016-03-28 12:50:00+00:00,1.9,236,60,16,1016
2016-03-28 13:00:00+00:00,2.1,236,57,16,1015
2016-03-28 13:10:00+00:00,2.2,236,55,17,1015
2016-03-28 13:20:00+00:00,2.6,236,58,17,1015
2016-03-28 13:30:00+00:00,2.9,236,57,16,1015
2016-03-28 13:40:00+00:00,3.8,236,58,16,1016
2016-03-28 13:50:00+00:00,3.2,236,55,17,1016
2016-03-28 14:00:00+00:00,4.4,236,54,16,1016
2016-03-28 14:10:00+00:00,3.9,236,53,17,1016
2016-03-28 14:20:00+00:00,4.2,236,54,17,1015
2016-03-28 14:30:00+00:00,3.5,236,53,17,1015
2016-03-28 14:40:00+00:00,3.7,236,51,17,1015
2016-03-28 14:50:00+00:00,3.6,236,52,17,1015
2016-03-28 15:00:00+00:00,3.4,236,53,17,1015
2016-03-28 15:10:00+00:00,1.9,236,54,17,1015
2016-03-28 15:20:00+00:00,3.5,236,52,17,1015
2016-03-28 15:30:00+00:00,4.0,236,52,17,1015
2016-03-28 15:40:00+00:00,2.9,236,53,17,1015
2016-03-28 15:50:00+00:00,3.4,236,52,17,1015
2016-03-28 16:00:00+00:00,2.9,236,53,17,1014
2016-03-28 16:10:00+00:00,3.0,236,51,17,1014
2016-03-28 16:20:00+00:00,2.7,236,49,17,1014
2016-03-28 16:30:00+00:00,2.9,236,50,17,1014
2016-03-28 16:40:00+00:00,4.1,236,50,17,1014
2016-03-28 16:50:00+00:00,3.7,236,49,17,1014
2016-03-28 17:00:00+00:00,3.7,236,48,17,1014
2016-03-28 17:10:00+00:00,3.7,236,49,17,1014
2016-03-28 17:20:00+00:00,4.3,236,48,17,1014
2016-03-28 17:30:00+00:00,3.8,236,50,17,1014
2016-03-28 17:40:00+00:00,4.9,236,48,17,1014
2016-03-28 17:50:00+00:00,4.6,236,50,16,1014
2016-03-28 18:00:00+00:00,4.4,236,55,16,1014
2016-03-28 18:10:00+00:00,4.6,236,53,16,1014
2016-03-28 18:20:00+00:00,4.1,236,54,16,1014
2016-03-28 18:30:00+00:00,4.8,236,50,16,1014
2016-03-28 18:40:00+00:00,4.9,236,50,16,1014
2016-03-28 18:50:00+00:00,4.0,236,48,16,1013
2016-03-28 19:00:00+00:00,3.5,236,46,16,1013
2016-03-28 19:10:00+00:00,2.9,236,44,16,1013
2016-03-28 19:20:00+00:00,2.7,236,51,16,1013
2016-03-28 19:30:00+00:00,4.0,236,54,16,1013
2016-03-28 19:40:00+00:00,3.3,236,55,15,1013
2016-03-28 19:50:00+00:00,3.3,236,60,15,1013
2016-03-28 20:00:00+00:00,4.0,236,64,15,1013
2016-03-28 20:10:00+00:00,4.2,236,68,15,1013
2016-03-28 20:20:00+00:00,4.2,236,71,15,1013
2016-03-28 20:30:00+00:00,4.4,236,71,14,1013
2016-03-28 20:40:00+00:00,4.0,236,73,14,1013
2016-03-28 20:50:00+00:00,4.6,236,74,14,1013
2016-03-28 21:00:00+00:00,4.1,236,74,14,1013
2016-03-28 21:10:00+00:00,3.7,236,75,14,1013
2016-03-28 21:20:00+00:00,4.3,236,76,14,1013
2016-03-28 21:30:00+00:00,4.7,236,78,14,1013
2016-03-28 21:40:00+00:00,4.8,236,78,14,1013
2016-03-28 21:50:00+00:00,5.8,236,79,14,1013
2016-03-28 22:00:00+00:00,5.1,236,81,14,1013
2016-03-28 22:10:00+00:00,4.4,236,80,14,1013
2016-03-28 22:20:00+00:00,4.6,236,80,13,1014
2016-03-28 22:30:00+00:00,4.4,236,81,13,1014
2016-03-28 22:40:00+00:00,4.0,236,82,13,1014
2016-03-28 22:50:00+00:00,4.1,236,82,13,1014
2016-03-28 23:00:00+00:00,3.4,236,83,13,1014
2016-03-28 23:10:00+00:00,2.9,236,84,13,1014
2016-03-28 23:20:00+00:00,2.6,236,85,13,1014
2016-03-28 23:30:00+00:00,2.4,236,85,13,1014
2016-03-28 23:40:00+00:00,2.1,236,85,13,1014
2016-03-28 23:50:00+00:00,2.3,236,85,13,1014
2016-03-29 00:00:00+00:00,2.0,236,85,13,1014
2016-03-29 00:10:00+00:00,2.0,236,86,13,1014
2016-03-29 00:20:00+00:00,2.3,236,86,13,1014
2016-03-29 00:30:00+00:00,2.6,236,86,13,1014
2016-03-29 00:40:00+00:00,2.4,236,86,13,1014
2016-03-29 00:50:00+00:00,1.8,236,87,13,1014
2016-03-29 01:00:00+00:00,1.7000000000000002,236,88,13,1014
2016-03-29 01:10:00+00:00,1.6,236,88,13,1014
2016-03-29 01:20:00+00:00,2.4,236,88,13,1014
2016-03-29 01:30:00+00:00,2.9,236,88,13,1014
2016-03-29 01:40:00+00:00,2.6,236,88,13,1013
2016-03-29 01:50:00+00:00,2.4,236,89,13,1013
2016-03-29 02:00:00+00:00,2.2,236,89,13,1013
2016-03-29 02:10:00+00:00,1.5,236,90,13,1013
2016-03-29 02:20:00+00:00,1.5,236,91,13,1013
2016-03-29 02:30:00+00:00,1.6,236,92,13,1013
2016-03-29 02:40:00+00:00,2.0,236,92,13,1013
2016-03-29 02:50:00+00:00,2.5,236,92,13,1013
2016-03-29 03:00:00+00:00,2.5,236,92,13,1013
2016-03-29 03:10:00+00:00,2.4,236,92,13,1013
2016-03-29 03:20:00+00:00,2.4,236,93,13,1013
2016-03-29 03:30:00+00:00,2.3,236,93,13,1013
2016-03-29 03:40:00+00:00,2.2,236,93,13,1012
2016-03-29 03:50:00+00:00,2.1,236,93,13,1012
2016-03-29 04:00:00+00:00,1.2,236,93,13,1012
2016-03-29 04:10:00+00:00,1.5,236,93,13,1012
2016-03-29 04:20:00+00:00,0.9,236,92,13,1012
2016-03-29 04:30:00+00:00,1.1,236,92,13,1012
2016-03-29 04:40:00+00:00,0.7000000000000001,236,92,13,1012
2016-03-29 04:50:00+00:00,0.6000000000000001,236,93,13,1012
2016-03-29 05:00:00+00:00,0.4,236,93,13,1012
2016-03-29 05:10:00+00:00,0.0,236,93,13,1012
2016-03-29 05:20:00+00:00,0.0,236,94,13,1012
2016-03-29 05:30:00+00:00,0.0,236,94,13,1011
2016-03-29 05:40:00+00:00,0.2,236,95,13,1011
2016-03-29 05:50:00+00:00,0.4,236,95,13,1011
2016-03-29 06:00:00+00:00,1.1,236,95,13,1011
2016-03-29 06:10:00+00:00,1.5,236,96,13,1011
2016-03-29 06:20:00+00:00,1.5,236,96,13,1011
2016-03-29 06:30:00+00:00,1.4,236,96,13,1011
2016-03-29 06:40:00+00:00,1.5,236,96,13,1011
2016-03-29 06:50:00+00:00,1.5,236,97,13,1011
2016-03-29 07:00:00+00:00,1.7000000000000002,236,97,13,1011
2016-03-29 07:10:00+00:00,1.7000000000000002,236,97,13,1011
2016-03-29 07:20:00+00:00,1.7000000000000002,236,98,13,1011
2016-03-29 07:30:00+00:00,1.7000000000000002,236,98,13,1011
2016-03-29 07:40:00+00:00,1.6,236,98,12,1012
2016-03-29 07:50:00+00:00,1.6,236,98,12,1012
2016-03-29 08:00:00+00:00,1.7000000000000002,236,99,12,1011
2016-03-29 08:10:00+00:00,1.7000000000000002,236,99,12,1011
2016-03-29 08:20:00+00:00,1.8,236,99,12,1012
2016-03-29 08:30:00+00:00,1.9,236,99,12,1012
2016-03-29 08:40:00+00:00,2.0,236,99,12,1012
2016-03-29 08:50:00+00:00,2.2,236,99,12,1012
2016-03-29 09:00:00+00:00,2.3,236,99,12,1012
2016-03-29 09:10:00+00:00,2.5,236,99,12,1012
2016-03-29 09:20:00+00:00,2.3,236,99,12,1012
2016-03-29 09:30:00+00:00,2.2,236,99,12,1012
2016-03-29 09:40:00+00:00,2.0,236,99,12,1012
2016-03-29 09:50:00+00:00,1.3,236,99,12,1012
2016-03-29 10:00:00+00:00,0.9,236,99,12,1012
2016-03-29 10:10:00+00:00,0.5,236,99,13,1012
2016-03-29 10:20:00+00:00,0.4,236,99,12,1012
2016-03-29 10:30:00+00:00,0.3,236,98,12,1012
2016-03-29 10:40:00+00:00,0.3,236,99,12,1012
2016-03-29 10:50:00+00:00,0.3,236,99,12,1012
2016-03-29 11:00:00+00:00,0.0,236,99,12,1012
2016-03-29 11:10:00+00:00,0.3,236,98,13,1012
2016-03-29 11:20:00+00:00,0.0,236,98,13,1012
2016-03-29 11:30:00+00:00,0.4,236,97,13,1012
2016-03-29 11:40:00+00:00,0.3,236,97,14,1012
2016-03-29 11:50:00+00:00,0.2,236,96,14,1012
2016-03-29 12:00:00+00:00,0.3,236,93,15,1012
2016-03-29 12:10:00+00:00,0.3,236,82,15,1012
2016-03-29 12:20:00+00:00,0.2,236,80,16,1012
2016-03-29 12:30:00+00:00,0.3,236,80,16,1012
2016-03-29 12:40:00+00:00,0.5,236,76,17,1012
2016-03-29 12:50:00+00:00,0.6000000000000001,236,71,17,1012
2016-03-29 13:00:00+00:00,0.6000000000000001,236,71,18,1011
2016-03-29 13:10:00+00:00,0.3,236,68,18,1011
2016-03-29 13:20:00+00:00,0.6000000000000001,236,66,19,1011
2016-03-29 13:30:00+00:00,0.3,236,66,19,1011
2016-03-29 13:40:00+00:00,0.3,236,66,20,1011
2016-03-29 13:50:00+00:00,0.9,236,61,20,1011
2016-03-29 14:00:00+00:00,0.2,236,55,20,1010
2016-03-29 14:10:00+00:00,0.2,236,49,21,1010
2016-03-29 14:20:00+00:00,1.0,236,48,21,1010
2016-03-29 14:30:00+00:00,1.0,236,49,21,1010
2016-03-29 14:40:00+00:00,0.8,236,50,21,1010
2016-03-29 14:50:00+00:00,0.3,236,50,22,1010
2016-03-29 15:00:00+00:00,0.5,236,55,22,1010
2016-03-29 15:10:00+00:00,1.1,236,58,21,1010
2016-03-29 15:20:00+00:00,1.0,236,62,21,1009
2016-03-29 15:30:00+00:00,2.0,236,66,21,1009
2016-03-29 15:40:00+00:00,2.0,236,67,21,1009
2016-03-29 15:50:00+00:00,2.4,236,67,20,1009
2016-03-29 16:00:00+00:00,1.9,236,65,21,1009
2016-03-29 16:10:00+00:00,2.5,236,65,20,1009
2016-03-29 16:20:00+00:00,2.5,236,66,20,1009
2016-03-29 16:30:00+00:00,2.4,236,66,20,1009
2016-03-29 16:40:00+00:00,3.0,236,67,21,1008
2016-03-29 16:50:00+00:00,3.4,236,68,20,1008
2016-03-29 17:00:00+00:00,3.5,236,69,20,1008
2016-03-29 17:10:00+00:00,2.9,236,68,20,1008
2016-03-29 17:20:00+00:00,2.5,236,67,20,1008
2016-03-29 17:30:00+00:00,2.0,236,66,20,1008
2016-03-29 17:40:00+00:00,3.0,236,66,20,1008
2016-03-29 17:50:00+00:00,2.4,236,66,20,1008
2016-03-29 18:00:00+00:00,1.9,236,66,20,1008
2016-03-29 18:10:00+00:00,2.4,236,67,20,1008
2016-03-29 18:20:00+00:00,3.4,236,67,19,1008
2016-03-29 18:30:00+00:00,3.4,236,67,19,1008
